speed,flag,x_antp,x_atualp,y_pred,ypred_virtual,Y_virtual_0,Y_virtual_1,time_teda,time_rls_filter_1,time_rls_filter_2,time_rls_update_1
46,0,42,46,46.055687,46.167259,46.111439,46.167259,88,24,53,42
49,0,46,49,49.075867,49.227955,49.151852,49.227955,96,27,56,37
52,0,49,52,52.099064,52.297760,52.198318,52.297760,88,24,53,42
55,0,52,55,55.125381,55.377003,55.251049,55.377003,88,24,53,44
57,0,55,57,57.144474,57.434521,57.289314,57.434521,92,24,53,42
58,0,57,58,58.153965,58.463120,58.308338,58.463120,99,24,53,39
60,0,58,60,60.174973,60.526451,60.350456,60.526451,92,24,53,44
63,0,60,63,63.209641,63.631016,63.419979,63.631016,96,24,53,44
65,0,63,65,65.233940,65.704346,65.468719,65.704346,88,24,53,44
65,0,65,65,65.231583,65.697227,65.463989,65.697227,92,24,53,44
64,0,65,64,64.215927,64.649963,64.432579,64.649963,92,24,53,42
63,0,64,63,63.201092,63.605206,63.402828,63.605206,99,24,53,39
62,0,63,62,62.187035,62.562801,62.374634,62.562801,92,24,53,42
60,0,62,60,60.162308,60.488239,60.325054,60.488239,94,24,53,46
56,0,60,56,56.119576,56.359493,56.239407,56.359493,88,24,53,42
53,0,56,53,53.092155,53.276947,53.184471,53.276947,88,24,53,42
54,0,53,54,54.099773,54.299870,54.199730,54.299870,92,24,52,42
57,0,54,57,57.125446,57.377171,57.251171,57.377171,99,24,53,39
57,0,57,57,57.124531,57.374409,57.249332,57.374409,92,24,53,44
58,0,57,58,58.133186,58.400478,58.266678,58.400478,96,24,53,46
58,0,58,58,58.132191,58.397476,58.264683,58.397476,88,24,53,44
58,0,58,58,58.131210,58.394524,58.262718,58.394524,92,24,53,46
58,0,58,58,58.130234,58.391582,58.260761,58.391582,92,24,53,42
59,0,58,59,59.139008,59.418007,59.278343,59.418007,99,24,53,39
60,0,59,60,60.148014,60.445141,60.296394,60.445141,92,24,53,44
60,0,60,60,60.146858,60.441650,60.294075,60.441650,92,24,53,46
61,0,60,61,61.156044,61.469334,61.312489,61.469334,92,24,53,40
61,0,61,61,61.154800,61.465580,61.309994,61.465580,92,24,53,44
58,0,61,58,58.123383,58.370937,58.247028,58.370937,94,24,53,46
55,0,58,55,55.095856,55.288071,55.191879,55.288071,96,24,53,39
52,0,55,52,52.071907,52.216019,52.143913,52.216019,96,24,53,42
47,0,52,47,47.038837,47.116611,47.077709,47.116611,88,24,53,44
38,0,47,38,37.997349,37.992046,37.994698,37.992046,92,24,53,44
31,0,38,31,30.980412,30.941273,30.960836,30.941273,92,24,53,46
23,0,31,23,22.973379,22.920229,22.946789,22.920229,96,24,53,42
21,0,23,21,20.973654,20.921062,20.947342,20.921062,96,24,53,39
26,0,21,26,25.973299,25.919981,25.946627,25.919981,96,24,53,44
32,0,26,32,31.978033,31.934145,31.956081,31.934145,88,24,53,46
38,0,32,38,37.989925,37.969784,37.979855,37.969784,92,24,53,44
43,0,38,43,43.006580,43.019749,43.013165,43.019749,92,24,53,46
47,0,43,47,47.024971,47.074955,47.049957,47.074955,94,24,53,46
51,0,47,51,51.048107,51.144459,51.096260,51.144459,96,24,53,39
54,0,51,54,54.068855,54.206829,54.137798,54.206829,96,24,53,42
57,0,54,57,57.092522,57.278011,57.185192,57.278011,88,24,53,42
59,0,57,59,59.109825,59.330090,59.219856,59.330090,90,24,53,44
60,0,59,60,60.118561,60.356384,60.237354,60.356384,88,24,53,42
62,0,60,62,62.137695,62.414001,62.275696,62.414001,99,24,53,42
64,0,62,64,64.158066,64.475365,64.316521,64.475365,92,24,53,39
66,0,64,66,66.179665,66.540459,66.359818,66.540459,90,24,53,37
69,0,66,69,69.215103,69.647324,69.430878,69.647324,92,31,53,37
70,0,69,70,70.226196,70.680786,70.453125,70.680786,88,24,53,42
71,0,70,71,71.237434,71.714691,71.475662,71.714691,92,24,53,42
73,0,71,73,73.262947,73.791687,73.526840,73.791687,92,24,53,42
74,0,73,74,74.274658,74.827034,74.550331,74.827034,99,24,53,37
74,0,74,74,74.271629,74.817886,74.544258,74.817886,88,24,53,42
73,0,74,73,73.254295,73.765549,73.509476,73.765549,96,24,53,42
71,0,73,71,71.224358,71.675201,71.449425,71.675201,88,24,53,44
69,0,71,69,69.196838,69.592194,69.394234,69.592194,88,24,53,42
68,0,69,68,68.183151,68.550941,68.366798,68.550941,92,24,53,42
65,0,68,65,65.148155,65.445473,65.296646,65.445473,99,24,53,37
62,0,65,62,62.117214,62.352306,62.234650,62.352306,92,24,53,42
60,0,62,60,60.098549,60.296131,60.197258,60.296131,96,24,53,44
56,0,60,56,56.066055,56.198402,56.132191,56.198402,88,24,53,44
54,0,56,54,54.051968,54.156052,54.103985,54.156052,92,24,53,46
52,0,54,52,52.039246,52.117825,52.078522,52.117825,92,24,53,42
49,0,52,49,49.022472,49.067444,49.044952,49.067444,99,24,53,39
42,0,49,42,41.992172,41.976521,41.984344,41.976521,92,24,53,42
31,0,42,31,30.967337,30.902113,30.934708,30.902113,94,24,53,46
20,0,31,20,19.966091,19.898445,19.932240,19.898445,88,24,53,42
18,0,20,18,17.968136,17.904575,17.936327,17.904575,92,24,53,42
25,0,18,25,24.961815,24.885618,24.923687,24.885618,92,24,53,42
32,0,25,32,31.962013,31.886175,31.924072,31.886175,99,24,53,39
36,0,32,36,35.966324,35.899067,35.932678,35.899067,92,24,52,42
41,0,36,41,40.976196,40.928635,40.952408,40.928635,96,24,53,46
46,0,41,46,45.991928,45.975788,45.983856,45.975788,88,24,53,44
50,0,46,50,50.009399,50.028206,50.018803,50.028206,92,24,53,46
53,0,50,53,53.025600,53.076839,53.051212,53.076839,92,24,53,46
57,0,53,57,57.051212,57.153774,57.102470,57.153774,99,24,53,37
60,0,57,60,60.073757,60.221546,60.147606,60.221546,90,24,53,42
62,0,60,62,62.090275,62.271217,62.180679,62.271217,92,24,53,44
63,0,62,63,63.098667,63.296471,63.197491,63.296471,92,24,53,42
64,0,63,64,64.107292,64.322418,64.214767,64.322418,90,24,53,37
65,0,64,65,65.116142,65.349052,65.232491,65.349052,92,24,53,42
64,0,65,64,64.105446,64.316864,64.211067,64.316864,96,24,53,42
60,0,64,60,60.068771,60.206551,60.137623,60.206551,94,24,53,44
57,0,60,57,57.045399,57.136299,57.090832,57.136299,84,24,53,42
49,0,57,49,48.996468,48.989403,48.992935,48.989403,96,24,52,39
40,0,49,40,39.963745,39.891335,39.927525,39.891335,88,24,53,46
28,0,40,28,27.949203,27.847885,27.898499,27.847885,92,24,53,46
17,0,28,17,16.959217,16.877943,16.918531,16.877943,96,24,53,42
17,0,17,17,16.959238,16.878010,16.918575,16.878010,99,24,53,44
23,0,17,23,22.949436,22.848640,22.898983,22.848640,88,24,53,46
29,0,23,29,28.944141,28.832745,28.888390,28.832745,92,24,53,44
35,0,29,35,34.944698,34.834358,34.889484,34.834358,92,24,53,44
41,0,35,41,40.952446,40.857506,40.904949,40.857506,96,24,53,42
45,0,41,45,44.962677,44.888123,44.925385,44.888123,96,24,53,39
47,0,45,47,46.969620,46.908924,46.939262,46.908924,94,24,53,44
49,0,47,49,48.977676,48.933064,48.955364,48.933064,84,24,53,46
51,0,49,51,50.986881,50.960651,50.973766,50.960651,92,24,53,44
53,0,51,53,52.997253,52.991760,52.994507,52.991760,92,24,53,46
55,0,53,55,55.008823,55.026478,55.017651,55.026478,99,24,54,37
55,0,55,55,55.008774,55.026321,55.017548,55.026321,92,24,53,39
55,0,55,55,55.008720,55.026165,55.017441,55.026165,92,24,53,41
56,0,55,56,56.014946,56.044849,56.029896,56.044849,96,24,53,42
57,0,56,57,57.021450,57.064381,57.042912,57.064381,88,24,53,44
57,0,57,57,57.021317,57.063972,57.042641,57.063972,96,24,53,41
56,0,57,56,56.014511,56.043545,56.029026,56.043545,96,24,53,42
51,0,56,51,50.985043,50.955139,50.970089,50.955139,96,24,53,39
40,0,51,40,39.944237,39.832943,39.888550,39.832943,92,24,53,42
29,0,40,29,28.934584,28.804193,28.869314,28.804193,92,24,53,42
22,0,29,22,21.941620,21.825323,21.883394,21.825323,92,24,53,40
17,0,22,17,16.951204,16.854031,16.902548,16.854031,88,24,53,42
20,0,17,20,19.944675,19.834488,19.889505,19.834488,92,24,53,44
24,0,20,24,23.937557,23.813162,23.875278,23.813162,96,24,53,42
29,0,24,29,28.931753,28.795740,28.863667,28.795740,96,24,53,44
34,0,29,34,33.930275,33.791252,33.860691,33.791252,96,24,53,42
37,0,34,37,36.932117,36.796730,36.864361,36.796730,88,24,53,44
41,0,37,41,40.937622,40.813152,40.875340,40.813152,92,24,53,37
45,0,41,45,44.947189,44.841755,44.894440,44.841755,90,24,53,37
49,0,45,49,48.961201,48.883698,48.922432,48.883698,96,24,53,42
51,0,49,51,50.970291,50.910927,50.940601,50.910927,96,24,53,42
51,0,51,51,50.970451,50.911407,50.940922,50.911407,92,24,53,44
50,0,51,50,49.965855,49.897633,49.931732,49.897633,88,24,53,44
48,0,50,48,47.957359,47.872192,47.914757,47.872192,92,24,53,46
48,0,48,48,47.957565,47.872810,47.915169,47.872810,92,24,53,42
51,0,48,51,50.970490,50.911518,50.940994,50.911518,94,24,53,42
54,0,51,54,53.986195,53.958595,53.972393,53.958595,96,24,53,44
56,0,54,56,55.998394,55.995182,55.996788,55.995182,96,24,53,44
55,0,56,55,54.992020,54.976067,54.984043,54.976067,88,24,53,44
55,0,55,55,54.992069,54.976212,54.984138,54.976212,92,24,53,44
55,0,55,55,54.992119,54.976360,54.984238,54.976360,92,24,53,42
53,0,55,53,52.980412,52.941257,52.960831,52.941257,96,24,53,42
48,0,53,48,47.956139,47.868542,47.912319,47.868542,96,24,53,44
47,0,48,47,46.952610,46.857975,46.905270,46.857975,90,24,53,46
49,0,47,49,48.960316,48.881042,48.920662,48.881042,92,24,53,44
52,0,49,52,51.973862,51.921627,51.947739,51.921627,92,24,53,37
54,0,52,54,53.984585,53.953770,53.969173,53.953770,92,24,53,44
55,0,54,55,54.990509,54.971535,54.981022,54.971535,96,24,53,46
54,0,55,54,53.984642,53.953938,53.969288,53.953938,96,24,53,37
53,0,54,53,52.979149,52.937477,52.958309,52.937477,92,24,53,42
52,0,53,52,51.974022,51.922108,51.948059,51.922108,92,24,53,39
50,0,52,50,49.964535,49.893681,49.929096,49.893681,92,24,53,46
47,0,50,47,46.952438,46.857456,46.904922,46.857456,90,24,53,44
42,0,47,42,41.937527,41.812862,41.875149,41.812862,88,24,53,46
35,0,42,35,34.927071,34.781666,34.854294,34.781666,99,24,53,39
28,0,35,28,27.927708,27.783684,27.855602,27.783684,90,24,53,44
23,0,28,23,22.934059,22.802744,22.868307,22.802744,94,24,53,44
26,0,23,26,25.929276,25.788403,25.858744,25.788403,88,24,53,46
32,0,26,32,31.923548,31.771191,31.847279,31.771191,92,24,52,42
38,0,32,38,37.924812,37.774883,37.849773,37.774883,92,24,53,42
42,0,38,42,41.930695,41.792427,41.861504,41.792427,99,24,53,40
45,0,42,45,44.938087,44.814514,44.876259,44.814514,92,24,53,44
44,0,45,44,43.935501,43.806789,43.871098,43.806789,96,24,53,44
41,0,44,41,40.928589,40.786140,40.857304,40.786140,88,24,53,46
36,0,41,36,35.921730,35.765697,35.843628,35.765697,92,24,52,42
