"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_Epochs","n_Units","Energy_Consumed","accuracy","f1_score","recall","rmse_lstm_pred","mae_pred","mae_max","mae_mean","mae_min","rmse_max","rmse_mean","rmse_min"
"giddy-sweep-785","2","false","3","3","3","200","50","0.00001891055692549647","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.52688174585592","13.192051741325084","16.29044620139382","14.891811094817456","13.192051741325084","25.720668149185396","24.515974031967232","23.52688174585592"
"robust-sweep-243","2","true","2","3","3","100","100","0.00001927843312312777","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.686921374231304","13.8761394762708","15.99479889883066","14.783077263796589","13.8761394762708","24.375736153296216","23.122420761159866","21.686921374231304"
"solar-sweep-398","2","true","2","2","4","100","50","0.000019224593061839588","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.848712184639748","11.110913073096338","16.720360429085073","14.222363333684749","11.110913073096338","24.639775901780336","23.028483938813338","20.848712184639748"
"sleek-sweep-86","2","true","2","4","2","100","50","0.00001754703840551037","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.624717430406324","14.23137855256316","14.23137855256316","13.918396142379962","13.60541373219676","24.624717430406324","24.320020961268312","24.0153244921303"
"dry-sweep-238","2","true","2","2","3","200","10","0.000017180869059564355","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.56305713639009","10.061821509423195","14.954141869165992","12.454917530459452","10.061821509423195","23.22201999106712","21.969432378464735","20.56305713639009"
"cosmic-sweep-343","2","true","1","2","4","100","10","0.000017834844112055257","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.668828459184063","12.575658739124648","17.444100724812298","15.393309210363611","12.575658739124648","25.353313292478457","23.372654185404876","20.668828459184063"
"logical-sweep-724","2","false","2","2","3","200","10","0.000018831682885155863","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.921827458809855","13.97493547854733","17.32900079694475","15.338892817509636","13.97493547854733","24.967324882263103","23.375502858991464","21.921827458809855"
"fearless-sweep-196","2","true","1","4","3","200","10","0.000017048245328439357","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.55681697749768","15.803272911250128","15.803272911250128","15.169772422070524","14.748635571923192","24.91083773271783","24.261145327272487","23.315781271601946"
"light-sweep-733","2","false","2","4","3","100","10","0.000019664139623847003","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.172818715612088","14.009328695718343","15.468275836736506","14.347065751509234","13.56359272207285","24.00972743020549","23.10635943243334","22.13653215148243"
"rose-sweep-349","2","true","1","3","4","100","10","0.000017697238282096857","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.92521015239198","13.1562907740209","16.829075069912996","14.128407204447164","13.1562907740209","25.67861253831699","23.157729166749448","21.92521015239198"
"eternal-sweep-400","2","true","2","2","4","200","10","0.0000191336875950281","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.52124857440988","11.568925348930858","15.375664226581524","14.01394634003082","11.568925348930858","23.472377452036273","22.73855931587531","21.52124857440988"
"amber-sweep-831","2","false","1","2","4","100","100","0.000018700045900248673","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.086284200966627","16.101609678748986","17.782969211172126","16.702422916917676","16.101609678748986","24.806102053414275","24.198019059586283","23.086284200966627"
"misty-sweep-405","2","true","2","3","4","100","100","0.000020783230224719013","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.66603548803321","15.248565624524405","17.59103784037008","15.85229146030971","13.151873983962815","25.604259079192683","23.911214485401363","22.120515174433308"
"treasured-sweep-294","2","true","3","2","3","200","100","0.000018403515488718592","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.84562210344771","10.508826403015927","15.599736452731836","13.088823885513898","10.508826403015927","24.17118336034033","22.688392363799608","20.84562210344771"
"ruby-sweep-886","2","false","2","2","4","200","10","0.00001991319764693281","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.448825899785184","12.290047068727173","16.361374142971282","15.009210032832158","12.290047068727173","24.428375098066656","23.38234298815475","21.448825899785184"
"silver-sweep-621","2","false","3","3","2","100","100","0.000018550580164429045","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.58616579347264","12.598771170162848","14.859100780615869","13.728935975389357","12.598771170162848","23.66386001905798","22.62501290626531","21.58616579347264"
"lemon-sweep-937","2","false","3","2","4","100","10","0.00002020289450828437","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.836315567326235","14.45183336863332","18.258255576235285","16.486117448009143","14.45183336863332","26.028712324590767","24.151418613770893","21.836315567326235"
"stellar-sweep-90","2","true","2","4","2","200","100","0.000017410945908959803","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.597459780961785","14.25298585474584","15.440787692300376","14.846886773523108","14.25298585474584","26.43796415548556","25.517711968223672","24.597459780961785"
"jolly-sweep-453","2","true","3","2","4","100","100","0.000018341196459940397","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.258829197787655","16.575312443879362","18.711483766075233","17.05985894363205","16.05154809284953","25.458197296912623","24.43010517742395","23.258829197787655"
"ethereal-sweep-779","2","false","3","2","3","200","50","0.000018473441116878906","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.000165974691132","11.293576835652145","16.131843376496548","13.211695218437162","11.293576835652145","24.22845546477535","22.472386016528507","21.000165974691132"
"graceful-sweep-781","2","false","3","3","3","100","10","0.00002276918338968939","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.237717129787494","11.927834812233668","16.02266262428977","14.132700376145662","11.927834812233668","24.25253956609509","22.814615424768107","21.237717129787494"
"zany-sweep-82","2","true","2","3","2","200","10","0.000017414061655617467","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.844606154497487","14.167889912553266","14.167889912553266","13.798359398462864","13.428828884372464","23.844606154497487","23.806051049441013","23.76749594438454"
"sage-sweep-561","2","false","2","2","2","100","100","0.00001957162355253584","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.051237727861057","22.17223455556894","22.494699182604503","22.33346686908672","22.17223455556894","27.80348033686632","27.42735903236369","27.051237727861057"
"twilight-sweep-682","2","false","1","4","3","200","10","0.00001869665472281516","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.878853073250596","14.448693335912134","16.06520406200855","15.43500901269954","14.448693335912134","25.302613588863377","24.64481087312393","23.878853073250596"
"woven-sweep-251","2","true","2","4","3","200","50","0.000017727962636338235","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.149827910718862","12.629713192709392","14.43918180137734","13.165321527786588","12.42706958927303","24.76748364246364","23.36978686973826","22.19204905603228"
"lucky-sweep-572","2","false","2","4","2","100","50","0.000019828217525473895","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.230178655597296","12.870326949637278","13.938566820892731","13.404446885265004","12.870326949637278","24.640867537637376","23.935523096617334","23.230178655597296"
"ruby-sweep-245","2","true","2","3","3","200","50","0.00001774842233062461","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.48109933893774","13.069950110338882","14.42244919988459","13.769805812872022","13.069950110338882","24.385069732403053","23.891912227950623","23.48109933893774"
"fluent-sweep-142","2","true","3","4","2","200","10","0.000017446815392006558","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.513737808057456","12.39131082985618","14.38457183917157","13.387941334513876","12.39131082985618","24.13619562663621","23.324966717346832","22.513737808057456"
"zany-sweep-76","2","true","2","2","2","200","10","0.00001751220306775584","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.536799960768224","14.316537716397372","14.902345654296877","14.609441685347123","14.316537716397372","23.725327248690384","23.131063604729302","22.536799960768224"
"laced-sweep-782","2","false","3","3","3","100","50","0.00002564753022060131","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.007566213558405","12.879863008890526","15.060856992409446","14.16086470408254","12.879863008890526","24.202999203820568","23.46108729313327","22.007566213558405"
"logical-sweep-667","2","false","1","2","3","100","10","0.000020095297322112632","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.6227238299981","14.136393283437751","16.02063531525847","14.903721857244316","14.136393283437751","24.436090105732266","23.08874243935691","21.6227238299981"
"ethereal-sweep-182","2","true","1","2","3","100","50","0.000017725334269046013","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.57464375436196","13.71432953023539","17.69746922797661","15.681968136689155","13.71432953023539","25.345053606701875","23.46398063937344","21.57464375436196"
"noble-sweep-291","2","true","3","2","3","100","100","0.000017663789313377645","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.33254770683746","12.394007815512127","17.53284410971109","15.092724443972369","12.394007815512127","25.48108081492492","23.475656898230017","21.33254770683746"
"still-sweep-509","2","false","1","2","2","200","50","0.000023277696179719668","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.990624549817003","15.858783754660866","18.609156350192777","17.23397005242682","15.858783754660866","25.14294638035698","24.06678546508699","22.990624549817003"
"mild-sweep-140","2","true","3","4","2","100","50","0.00001860216353638647","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.1307391846406","12.491106740659244","14.066613355918983","13.278860048289117","12.491106740659244","24.31784167743826","23.724290431039428","23.1307391846406"
"pleasant-sweep-460","2","true","3","3","4","200","10","0.00002211335301910986","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.857856540709044","14.153312082424414","14.433635435109323","13.75323530376484","13.212098633605164","24.101714525862477","23.405355430646217","22.253427880928072"
"polar-sweep-463","2","true","3","4","4","100","10","0.000018208522786291548","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.13636419926646","13.35158892152464","13.41526397308746","13.201047940747149","12.713946849951808","24.35709172486233","24.0357478372649","23.62226363713685"
"winter-sweep-519","2","false","1","4","2","100","100","0.00002424641283994611","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.687792305187084","13.773715466625658","14.572336082874646","14.173025774750151","13.773715466625658","25.012156207009216","24.34997425609815","23.687792305187084"
"royal-sweep-409","2","true","2","4","4","100","10","0.000021502358478432548","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.067823498820573","14.114889913187396","16.871773207389534","15.242484895745813","14.114889913187396","27.10123121311816","24.77660691315705","23.067823498820573"
"trim-sweep-354","2","true","1","3","4","200","100","0.00001703258183981537","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.149112868250093","12.072343729232196","14.19454040178571","13.053334472854417","12.072343729232196","23.76449453812955","23.155400153553167","22.34178756693114"
"fast-sweep-508","2","false","1","2","2","200","10","0.00002308235637308068","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.76637622822942","11.685760084751676","13.95693811574168","12.821349100246678","11.685760084751676","22.751383336828017","22.258879782528716","21.76637622822942"
"feasible-sweep-20","2","true","1","2","2","100","50","0.00002834563064660958","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.999816053988223","19.632958927937295","23.183981884765625","21.408470406351466","19.632958927937295","28.11919476979864","26.559505411893433","24.999816053988223"
"still-sweep-791","2","false","3","4","3","200","50","0.000019132796796608063","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.667254488547677","15.309817501078026","15.309817501078026","14.491386188061208","13.266557899693083","25.344766765932366","24.441150442390786","23.3114300726923"
"gallant-sweep-85","2","true","2","4","2","100","10","0.000017686170879657588","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.000214505917903","17.807398084130224","17.807398084130224","15.565261465731531","13.323124847332842","27.000214505917903","25.257839695439586","23.515464884961265"
"easy-sweep-355","2","true","1","4","4","100","10","0.000017924466975816434","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.640453817809153","15.328153983614044","15.511255384965375","14.558279012873264","13.25271454868069","24.34597895868872","23.947911932698148","23.625494347466148"
"pious-sweep-892","2","false","2","3","4","200","10","0.000020177643007051277","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.378185090033575","14.296628857421874","18.42720257837865","15.896146140873896","14.296628857421874","25.660608448762684","23.823055225143857","22.378185090033575"
"young-sweep-562","2","false","2","2","2","200","10","0.000019149352336439737","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.26710498786732","13.965978729485846","14.944775274578936","14.455377002032392","13.965978729485846","23.420843308971815","22.84397414841957","22.26710498786732"
"autumn-sweep-304","2","true","3","4","3","200","10","0.000017268710998935906","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.612449027768616","16.44741506839108","16.44741506839108","15.980481017722916","15.331533847006265","25.850409252878393","25.21379848782249","24.612449027768616"
"fallen-sweep-25","2","true","1","3","2","100","10","0.000023029017001938932","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.468238239230296","15.761387228908786","18.862428671462816","17.3119079501858","15.761387228908786","25.70623294251567","24.087235590872982","22.468238239230296"
"visionary-sweep-780","2","false","3","2","3","200","100","0.000018612273586500755","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.955098159097055","11.47144170746246","16.833355560699065","14.180225521837375","11.47144170746246","24.91202924827539","23.05476209157932","20.955098159097055"
"visionary-sweep-404","2","true","2","3","4","100","50","0.00001838521930829605","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.05154423092048","15.97239508231027","16.54888569795683","15.550947695566151","13.92509421640371","25.08161519136007","23.89464149997953","22.78804073020962"
"floral-sweep-197","2","true","1","4","3","200","50","0.00001781278917186266","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.83592755141778","13.529144679795303","15.079748172115975","14.34468524217482","13.529144679795303","25.58812205566553","24.473871776953672","23.83592755141778"
"clean-sweep-407","2","true","2","3","4","200","50","0.000018286810656631667","0.9743589743589745","0.8333333333333333","0.7142857142857143","26.197218494290816","14.537015881506187","15.20933452180144","14.13397625328163","12.51605585097276","26.197218494290816","24.5306697735976","21.78102116172777"
"lunar-sweep-73","2","true","2","2","2","100","10","0.000017974940081964836","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.705969877465527","19.24113066342837","20.633627484527192","19.93737907397778","19.24113066342837","26.659192062830975","25.68258097014825","24.705969877465527"
"fast-sweep-732","2","false","2","3","3","200","100","0.00001900487916739722","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.377015551151832","11.691159713784751","13.228099159775772","12.137159855618828","11.492220693295964","23.082510145290655","22.673921336671636","22.377015551151832"
"rural-sweep-30","2","true","1","3","2","200","100","0.00001920755935779855","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.7726679656742","15.117802964564731","15.117802964564731","14.601451488227353","14.085100011889969","24.7726679656742","24.588553849567862","24.404439733461537"
"polished-sweep-950","2","false","3","4","4","100","50","0.000019908383239839697","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.06341578080318","12.663409113262228","14.848969390789875","13.858338756412657","12.663409113262228","24.466185552269632","23.636400128603913","23.06341578080318"
"grateful-sweep-406","2","true","2","3","4","200","10","0.000018015470386170213","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.460373435610933","10.083683307756695","16.744081938666803","13.139690002996272","10.083683307756695","24.657306832827313","22.737343760800105","21.460373435610933"
"dulcet-sweep-680","2","false","1","4","3","100","50","0.000019198204950481948","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.942024114466633","13.198047209979965","16.08168324767274","14.167707129857448","13.198047209979965","27.816862782925284","24.430302576479068","22.532020832045283"
"lively-sweep-185","2","true","1","2","3","200","50","0.0000174444491447092","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.257832628570345","12.014935832709773","16.388837362234934","14.10629014940138","12.014935832709773","24.706598415735133","23.00012985037384","21.257832628570345"
"ethereal-sweep-829","2","false","1","2","4","100","10","0.00002246215486758388","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.313978422249196","12.40446066973798","16.559096808733255","14.964596439272398","12.40446066973798","24.481115745160327","23.31572273545683","21.313978422249196"
"wandering-sweep-792","2","false","3","4","3","200","100","0.000019113929010653187","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.852950583317263","13.163389332005886","15.692512319985925","14.549005215440893","13.163389332005886","25.04583657659137","23.894089445874233","22.852950583317263"
"polished-sweep-844","2","false","1","4","4","200","10","0.000019269564047364155","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.021846558397204","13.416683596524326","15.714869522055093","14.601468293821656","13.416683596524326","25.3654461633788","24.227761908933555","23.021846558397204"
"grateful-sweep-675","2","false","1","3","3","100","100","0.0000208169484807767","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.378384453421777","13.4916000578645","15.678704745523032","14.321394908241174","13.4916000578645","24.126191059431775","22.74123874838155","21.378384453421777"
"super-sweep-952","2","false","3","4","4","200","10","0.000018611488250422404","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.098441771777495","14.694010329843495","15.578251263586267","14.915843526092134","14.485971583933647","24.888925514021633","24.103306417261287","23.336287994732977"
"rich-sweep-184","2","true","1","2","3","200","10","0.000017616128526187064","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.336175547097348","14.446995610224738","16.65985809231052","15.72485695684524","14.446995610224738","24.15761901687834","23.51633217536899","22.336175547097348"
"logical-sweep-563","2","false","2","2","2","200","50","0.00002020026511708592","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.70325413980294","13.708885016582537","18.483406525054537","16.096145770818538","13.708885016582537","25.120080855793983","23.91166749779846","22.70325413980294"
"smart-sweep-560","2","false","2","2","2","100","50","0.000019574143385767685","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.500174568824526","20.012886327807937","20.39856029036881","20.20572330908837","20.012886327807937","26.67637551368065","26.088275041252587","25.500174568824526"
"fiery-sweep-559","2","false","2","2","2","100","10","0.000018970041781830233","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.800149189026577","15.268914143985896","15.301347008643212","15.285130576314554","15.268914143985896","23.605045846365183","23.20259751769588","22.800149189026577"
"lyric-sweep-570","2","false","2","3","2","200","100","0.00001910309532469038","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.189711760130617","11.015476066926238","14.140101339761312","12.577788703343774","11.015476066926238","24.072223326066084","22.63096754309835","21.189711760130617"
"lyric-sweep-679","2","false","1","4","3","100","10","0.000019280074444814345","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.842012646790305","11.5494528732498","16.37098834910207","14.261380274071632","11.5494528732498","25.55930628749926","23.63668309186869","21.842012646790305"
"swept-sweep-673","2","false","1","3","3","100","10","0.000018725203276317943","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.30776723631656","13.761092900422334","16.995723079849835","15.58291132675105","13.761092900422334","24.75556510424613","23.71770083592001","22.30776723631656"
"confused-sweep-237","2","true","2","2","3","100","100","0.00001806847186825608","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.26436832758187","12.675641960480927","17.06662971524325","14.779230323533886","12.675641960480927","25.123147327561117","23.204171940861613","21.26436832758187"
"splendid-sweep-137","2","true","3","3","2","200","50","0.000017373208228589822","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.868605327862156","13.0606453930347","14.046972654347606","13.553809023691151","13.0606453930347","24.666891259146105","23.76774829350413","22.868605327862156"
"good-sweep-788","2","false","3","4","3","100","50","0.000019206505758287954","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.63297176338842","14.142647870348643","15.44537586717482","14.25208663190041","13.16823615817776","25.46482814055192","24.455767442974025","23.269502424981745"
"ethereal-sweep-625","2","false","3","4","2","100","10","0.00001919185263623149","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.3051390781484","12.111583183308392","12.94433222212358","12.527957702715987","12.111583183308392","22.627528006111497","22.46633354212995","22.3051390781484"
"royal-sweep-75","2","true","2","2","2","100","100","0.000017306407130696852","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.805571973443808","20.6844497116287","22.360798750760956","21.52262423119483","20.6844497116287","27.678562041580506","26.742067007512155","25.805571973443808"
"vibrant-sweep-953","2","false","3","4","4","200","50","0.000019416604149325096","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.90966903160129","14.150662117777244","14.285314934668603","13.804867937935173","13.26936343566102","24.058274414594315","23.18557617750173","22.01887867256448"
"apricot-sweep-351","2","true","1","3","4","100","100","0.00001775817708527711","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.648451765068092","13.216719407277296","17.79630218696099","15.222868144642224","13.216719407277296","25.65839127827734","23.433059959889334","21.648451765068092"
"mild-sweep-738","2","false","2","4","3","200","100","0.00001900953282121223","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.305318343051063","12.98728689741655","13.717349502999449","12.862223052793562","11.882032757964692","25.886273489635418","23.802532484372215","22.216005620430163"
"apricot-sweep-671","2","false","1","2","3","200","50","0.000018715902112125306","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.32618397506215","11.296145624809762","17.238073240760702","14.398529138394972","11.296145624809762","25.093532879314004","23.25158254822448","21.32618397506215"
"hearty-sweep-306","2","true","3","4","3","200","100","0.000017751378347910405","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.46289317102423","13.579958143358104","14.079223449072902","13.419502014265843","12.59932445036653","25.64374068472237","24.566245342048532","22.592102170398995"
"sage-sweep-89","2","true","2","4","2","200","50","0.00001745278783704571","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.660076759794975","16.00660574396307","17.428601718575614","16.717603731269342","16.00660574396307","27.1790491346128","26.41956294720389","25.660076759794975"
"dutiful-sweep-181","2","true","1","2","3","100","10","0.000019568164797291153","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.75853445044039","13.012786093813416","16.33100729124391","14.27073023718632","13.012786093813416","24.12191306152499","22.910091081163987","21.75853445044039"
"stellar-sweep-944","2","false","3","3","4","100","50","0.00001903730115816782","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.133357467390507","15.161599725421064","17.21688087522829","15.804887841677976","14.098242476505426","25.580497408118138","24.231093403938097","22.860657268249025"
"treasured-sweep-296","2","true","3","3","3","100","50","0.000017945841690816577","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.43179050882662","10.296816950334822","15.566766579050832","12.774399961793575","10.296816950334822","23.767245690702943","22.129837183933613","20.43179050882662"
"upbeat-sweep-28","2","true","1","3","2","200","10","0.0000225523702215964","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.025813409558843","15.106009357402847","15.106009357402847","15.039247930828935","14.97248650425502","23.599814589832594","23.31281399969572","23.025813409558843"
"denim-sweep-302","2","true","3","4","3","100","50","0.00001768983748786695","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.744477253496324","11.437688008890524","14.573221939512973","12.820527724384126","11.437688008890524","26.63355671598559","23.6099243808537","21.744477253496324"
"lemon-sweep-464","2","true","3","4","4","100","50","0.00002153035924210233","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.03844620983743","13.49835738541244","15.702865993430398","14.300961159604556","13.49835738541244","23.7708982568924","23.001591640250965","22.03844620983743"
"youthful-sweep-616","2","false","3","2","2","200","10","0.000019022316290492856","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.13664255304775","14.132487292639","15.06139185933695","14.596939575987976","14.132487292639","23.473234575843833","22.80493856444579","22.13664255304775"
"fancy-sweep-515","2","false","1","3","2","200","50","0.00001846334613979909","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.27703335217577","18.816001111949575","18.816001111949575","18.758373288994328","18.700745466039084","29.383342650322437","28.830188001249105","28.27703335217577"
"wise-sweep-565","2","false","2","3","2","100","10","0.00001997116712204628","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.568690570075425","15.04082421557934","16.35732453264509","15.699074374112216","15.04082421557934","24.44007247758408","23.504381523829753","22.568690570075425"
"gentle-sweep-26","2","true","1","3","2","100","50","0.000024857120686879045","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.126236476504793","15.29283913257153","18.607809549703227","16.950324341137378","15.29283913257153","25.44473335983493","23.785484918169864","22.126236476504793"
"earnest-sweep-143","2","true","3","4","2","200","50","0.00001760227200317748","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.924286509204613","14.25254830583845","14.25254830583845","14.06903259796539","13.88551689009233","24.924286509204613","24.40737678622544","23.890467063246263"
"driven-sweep-402","2","true","2","2","4","200","100","0.000018670153981772224","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.709229596489276","10.565963066755025","16.45717628903079","14.005969532795696","10.565963066755025","24.74541441663655","23.502402585538885","21.709229596489276"
"vibrant-sweep-414","2","true","2","4","4","200","100","0.00001897129094743074","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.618031159526776","12.869318664392248","14.363146461784066","13.50211683402619","12.862409673358869","24.881412786014977","23.54966854302373","22.42388870487238"
"youthful-sweep-942","2","false","3","2","4","200","100","0.00001886535965669509","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.544049410407645","11.862064031269028","17.020426728166854","14.57978893404874","11.862064031269028","24.950374386221256","23.427785468094513","21.544049410407645"
"lunar-sweep-668","2","false","1","2","3","100","50","0.00002250994978649058","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.06700884474159","14.295294250329748","16.6388654986493","15.289651850976986","14.295294250329748","24.491704987504004","23.309401756513964","22.06700884474159"
"colorful-sweep-729","2","false","2","3","3","100","100","0.00001925439078094289","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.441778022863733","13.764471100091315","15.7393800896979","14.581287161743694","13.764471100091315","24.08385412099587","22.92769038078329","21.441778022863733"
"avid-sweep-300","2","true","3","3","3","200","100","0.000018013627354956346","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.717804928260165","10.6201417283888","14.116742422762783","12.07719748159962","10.6201417283888","23.254729280377187","22.436075500145765","21.717804928260165"
"rose-sweep-241","2","true","2","3","3","100","10","0.00001801484477946373","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.14451321445771","11.713302792398032","15.173111728579036","13.39780359357033","11.713302792398032","23.52377372637534","22.495147818359715","21.14451321445771"
"vibrant-sweep-628","2","false","3","4","2","200","10","0.000019112431301694845","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.24884189095328","15.924008808165713","16.89769776508282","16.410853286624267","15.924008808165713","25.617758572426947","24.93330023169011","24.24884189095328"
"whole-sweep-295","2","true","3","3","3","100","10","0.000017945040996144774","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.31308701688869","13.445677444973242","15.601296973448914","14.750275537690664","13.445677444973242","23.93373279312507","23.361265773493653","22.31308701688869"
"pretty-sweep-31","2","true","1","4","2","100","10","0.00001744550376812602","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.40569921560154","12.87135815976626","15.90503335499949","14.388195757382876","12.87135815976626","24.485783590420056","23.4457414030108","22.40569921560154"
"fiery-sweep-78","2","true","2","2","2","200","100","0.000017664451780708407","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.871310039059896","16.601921064738484","20.67340021179992","18.637660638269203","16.601921064738484","26.640368957871768","25.255839498465832","23.871310039059896"
"resilient-sweep-896","2","false","2","4","4","100","50","0.00002005149461359641","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.20361782175264","14.770483256233517","15.842401279439551","15.038614640798198","14.282495845289358","25.009769337550615","24.60168076891092","24.20361782175264"
"icy-sweep-576","2","false","2","4","2","200","100","0.000021623395457778292","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.18961137813162","12.265063564389711","13.342008322024654","12.803535943207184","12.265063564389711","24.167990686482575","23.6788010323071","23.18961137813162"
"silver-sweep-954","2","false","3","4","4","200","100","0.000018486599335839677","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.998359332393644","12.894163129058445","14.500126351492746","13.186191889814896","12.23169822617568","25.324230541072048","23.3937939895523","22.178267874718657"
"misty-sweep-465","2","true","3","4","4","100","100","0.00001821801132532427","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.42487778616666","12.734833744831828","15.206730269949778","14.00270472660808","12.734833744831828","25.11498182918444","23.98079115703086","23.360375870243328"
