"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_neighbors","weights","Energy_Consumed","accuracy","f1_score","recall","rmse_knn_pred","rmse_max","rmse_mean","rmse_min","mae_pred","mae_max","mae_mean","mae_min"
"morning-sweep-131","2","true","3","2","2","15","uniform","1.5730783363462956e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.91980958437078","25.30263892612727","24.611224255249024","23.91980958437078","13.646937662337663","16.195311948051952","14.921124805194808","13.646937662337663"
"ethereal-sweep-737","2","false","2","4","3","15","uniform","2.0006820560878525e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.04454047041695","24.953828049228324","24.343197275767267","24.031223307656525","15.983980432900442","15.989579567099568","15.303476738816745","13.93687021645022"
"polished-sweep-892","2","false","2","3","4","10","distance","1.951759816422004e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.91310478578575","25.11453973875252","24.539908633704417","23.183900554681447","15.548992261590383","15.548992261590383","14.849406337890828","13.646326625119164"
"splendid-sweep-189","2","true","1","3","3","10","uniform","1.6103690012401885e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.186126755473584","25.21268105993436","24.292901119411635","23.186126755473584","14.208159935064936","15.286758571428573","14.914635865800868","14.208159935064936"
"wobbly-sweep-620","2","false","3","3","2","5","distance","2.4541598862596305e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.803707004804973","28.803707004804973","27.86507754811183","26.92644809141869","19.1455754834698","19.1455754834698","18.09876339059908","17.051951297728355"
"fresh-sweep-305","2","true","3","4","3","15","uniform","1.640584474085295e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.04454047041695","24.953828049228324","24.343197275767267","24.031223307656525","15.983980432900442","15.989579567099568","15.303476738816745","13.93687021645022"
"fresh-sweep-356","2","true","1","4","4","5","distance","1.902530404887178e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.67673030504872","28.67673030504872","26.531131994971084","24.03909166449771","17.188356064716572","17.515838994623536","16.19373809099911","14.93026323197344"
"vibrant-sweep-780","2","false","3","2","3","15","distance","2.0421804242005243e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.43458127585955","26.095960518467024","25.40338158328718","24.43458127585955","14.657278649782093","17.419125642015896","16.48661850839737","14.657278649782093"
"lemon-sweep-505","2","false","1","2","2","5","uniform","2.0766149420991394e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.965907026326548","30.614990795677397","29.290448911001977","27.965907026326548","16.968453506493507","21.483389480519484","19.225921493506497","16.968453506493507"
"classic-sweep-829","2","false","1","2","4","5","uniform","1.8838748333779326e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.87160623397853","30.288982962294902","27.296263607525017","24.999575925121835","16.816684675324673","20.95462610389611","18.0045862987013","16.803079090909094"
"genial-sweep-516","2","false","1","3","2","15","distance","2.0112692465052838e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.072582906581047","24.55866233614378","24.315622621362415","24.072582906581047","15.26009892779289","16.311076849399562","15.785587888596226","15.26009892779289"
"chocolate-sweep-613","2","false","3","2","2","5","uniform","1.879850881894325e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.965907026326548","30.614990795677397","29.290448911001977","27.965907026326548","16.968453506493507","21.483389480519484","19.225921493506497","16.968453506493507"
"copper-sweep-947","2","false","3","3","4","15","uniform","1.678991196769807e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.267694592136596","25.74383409173057","24.298751083140456","23.22567572465067","14.12246528138528","17.1922770995671","15.389203603896105","13.686644675324674"
"vital-sweep-832","2","false","1","2","4","10","distance","2.059175795026628e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.513136253407897","26.260335145203","25.353218898939375","24.513136253407897","14.757922092521383","17.258373933013896","16.397270783946716","14.757922092521383"
"comfy-sweep-891","2","false","2","3","4","10","uniform","2.3564485147378243e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.07211559400091","25.28256364485188","24.04064898364191","23.07211559400091","13.96008590909091","15.41311383116883","14.51853271103896","13.750694870129871"
"ruby-sweep-889","2","false","2","3","4","5","uniform","1.6072563263012146e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.39923274369527","27.39923274369527","25.79974745060717","23.88134847300656","17.678914935064935","17.678914935064935","16.23677363636364","15.37957103896104"
"resilient-sweep-950","2","false","3","4","4","5","distance","2.2994681330424605e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.67673030504872","28.67673030504872","26.531131994971084","24.03909166449771","17.188356064716572","17.515838994623536","16.19373809099911","14.93026323197344"
"pleasant-sweep-132","2","true","3","2","2","15","distance","1.8330481281244226e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.436080006850908","26.154393894862434","25.29523695085667","24.436080006850908","14.700019676961947","17.488287831433436","16.09415375419769","14.700019676961947"
"logical-sweep-561","2","false","2","2","2","10","uniform","2.19823452408971e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.383258032511893","25.444991266987817","24.914124649749855","24.383258032511893","14.577775974025975","17.000132727272728","15.788954350649352","14.577775974025975"
"spring-sweep-139","2","true","3","4","2","5","uniform","1.8685879133651425e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.568316405017686","28.568316405017686","28.06800609111532","27.56769577721295","17.57118987012987","17.57118987012987","17.1877237012987","16.804257532467535"
"woven-sweep-343","2","true","1","2","4","5","uniform","1.8638881837697833e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.87160623397853","30.288982962294902","27.296263607525017","24.999575925121835","16.816684675324673","20.95462610389611","18.0045862987013","16.803079090909094"
"royal-sweep-565","2","false","2","3","2","5","uniform","2.1179909928504357e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.622762530336548","27.622762530336548","26.749853829855823","25.8769451293751","18.22978584415585","18.22978584415585","17.082129090909092","15.934472337662337"
"easy-sweep-682","2","false","1","4","3","10","distance","2.082932443537781e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.355556054683102","25.355556054683102","24.579377753948663","23.769384268172857","15.633478245893052","15.633478245893052","14.617771590696576","13.483722706363368"
"fresh-sweep-683","2","false","1","4","3","15","uniform","1.7312308926206145e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.04454047041695","24.953828049228324","24.343197275767267","24.031223307656525","15.983980432900442","15.989579567099568","15.303476738816745","13.93687021645022"
"deft-sweep-836","2","false","1","3","4","5","distance","1.9647634255420602e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.326680139923063","28.326680139923063","26.42244364896528","23.95927409253197","18.39081999262803","18.39081999262803","16.73049774107789","15.235815740303408"
"wise-sweep-564","2","false","2","2","2","15","distance","2.6170428893162053e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.436080006850908","26.154393894862434","25.29523695085667","24.436080006850908","14.700019676961947","17.488287831433436","16.09415375419769","14.700019676961947"
"denim-sweep-463","2","true","3","4","4","5","uniform","1.840543121727478e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.32759370052215","28.32759370052215","26.22505554894435","23.838482698947857","17.235657402597404","17.243804805194802","16.09797922077922","14.942969480519476"
"feasible-sweep-82","2","true","2","3","2","10","distance","1.705090566570612e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.23655087656897","25.23655087656897","25.11425465433555","24.991958432102138","16.1379670077497","16.1379670077497","15.79204818738501","15.446129367020315"
"apricot-sweep-456","2","true","3","2","4","15","distance","1.863601490025404e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.42766678043078","25.97700134728374","25.171399301451068","24.42766678043078","14.64101136896664","17.288468119096873","16.24924572405707","14.64101136896664"
"graceful-sweep-623","2","false","3","3","2","15","uniform","2.130595278540821e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.568552155342765","25.042367033932564","24.305459594637664","23.568552155342765","14.432167705627704","17.27351194805195","15.852839826839828","14.432167705627704"
"polished-sweep-838","2","false","1","3","4","10","distance","1.8378224789381018e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.91310478578575","25.11453973875252","24.539908633704417","23.183900554681447","15.548992261590383","15.548992261590383","14.849406337890828","13.646326625119164"
"silvery-sweep-129","2","true","3","2","2","10","uniform","1.669591737579089e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.383258032511893","25.444991266987817","24.914124649749855","24.383258032511893","14.577775974025975","17.000132727272728","15.788954350649352","14.577775974025975"
"brisk-sweep-250","2","true","2","4","3","10","distance","2.1675869559443427e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.355556054683102","25.355556054683102","24.579377753948663","23.769384268172857","15.633478245893052","15.633478245893052","14.617771590696576","13.483722706363368"
"dainty-sweep-33","2","true","1","4","2","10","uniform","1.6208845182215258e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.814697434419433","24.814697434419433","24.50967940363698","24.204661372854527","15.76271655844156","15.76271655844156","15.162298538961045","14.561880519480525"
"royal-sweep-137","2","true","3","3","2","15","uniform","1.6450589443100704e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.568552155342765","25.042367033932564","24.305459594637664","23.568552155342765","14.432167705627704","17.27351194805195","15.852839826839828","14.432167705627704"
"worthy-sweep-75","2","true","2","2","2","10","uniform","1.699223583873138e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.383258032511893","25.444991266987817","24.914124649749855","24.383258032511893","14.577775974025975","17.000132727272728","15.788954350649352","14.577775974025975"
"giddy-sweep-940","2","false","3","2","4","10","distance","2.059044711193615e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.513136253407897","26.260335145203","25.353218898939375","24.513136253407897","14.757922092521383","17.258373933013896","16.397270783946716","14.757922092521383"
"expert-sweep-302","2","true","3","4","3","5","distance","1.975729461264564e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.796637110330963","28.796637110330963","27.37949556247156","25.101765966765512","17.385909233397637","17.561536547825177","16.555351569971663","14.71860892869218"
"rose-sweep-671","2","false","1","2","3","15","uniform","1.6681448722667686e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.909263499715433","25.468106420596193","24.873422792222794","23.909263499715433","13.60230406926407","17.35381121212121","15.670599942279944","13.60230406926407"
"rose-sweep-575","2","false","2","4","2","15","uniform","1.790074783654442e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.862801406275615","24.631975722152653","24.247388564214138","23.862801406275615","15.763997012987016","15.763997012987016","15.696229372294374","15.62846173160173"
"effortless-sweep-830","2","false","1","2","4","5","distance","1.9139776765377468e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","26.93053907168025","29.086879362423623","27.03374571898912","25.3349614738748","16.034029263586035","19.963676753925924","17.477713450471562","16.034029263586035"
"vocal-sweep-519","2","false","1","4","2","10","uniform","2.240716393569326e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.814697434419433","24.814697434419433","24.50967940363698","24.204661372854527","15.76271655844156","15.76271655844156","15.162298538961045","14.561880519480525"
"eager-sweep-351","2","true","1","3","4","10","uniform","1.8039384740076363e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.07211559400091","25.28256364485188","24.04064898364191","23.07211559400091","13.96008590909091","15.41311383116883","14.51853271103896","13.750694870129871"
"crisp-sweep-32","2","true","1","4","2","5","distance","2.0086787637435717e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.988054304872136","28.988054304872136","28.54431323364024","28.10057216240834","17.650553090444443","17.650553090444443","17.459164940422006","17.267776790399566"
"driven-sweep-346","2","true","1","2","4","10","distance","1.9536130866981693e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.513136253407897","26.260335145203","25.353218898939375","24.513136253407897","14.757922092521383","17.258373933013896","16.397270783946716","14.757922092521383"
"glad-sweep-252","2","true","2","4","3","15","distance","2.010091754340869e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.2447407764482","24.60700056298945","24.11675352565771","23.49851923753549","15.411098118487198","15.52738287950982","14.75326962711675","13.321327883353227"
"sandy-sweep-451","2","true","3","2","4","5","uniform","1.8009774966420384e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.87160623397853","30.288982962294902","27.296263607525017","24.999575925121835","16.816684675324673","20.95462610389611","18.0045862987013","16.803079090909094"
"curious-sweep-404","2","true","2","3","4","5","distance","2.0563723159335094e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.326680139923063","28.326680139923063","26.42244364896528","23.95927409253197","18.39081999262803","18.39081999262803","16.73049774107789","15.235815740303408"
"morning-sweep-899","2","false","2","4","4","15","uniform","1.5745322831927904e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.85230578784978","24.995498254474352","24.1323716583986","23.355505766901903","15.803943549783556","16.154317142857142","15.021019329004332","13.947755367965367"
"dry-sweep-144","2","true","3","4","2","15","distance","1.7527943578228488e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.12015014568657","24.35032891370736","24.23523952969696","24.12015014568657","15.267216271783198","15.267216271783198","15.240801951890248","15.214387631997296"
"mild-sweep-616","2","false","3","2","2","10","distance","1.762378120134953e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.580993257877452","25.980398455126313","25.28069585650188","24.580993257877452","14.817222235465389","17.713428619634975","16.26532542755018","14.817222235465389"
"worthy-sweep-789","2","false","3","4","3","10","uniform","1.847792377835352e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.940395999331848","24.940395999331848","24.512888665172653","24.110660049773713","15.974651558441565","15.974651558441565","14.88005915584416","13.790238961038964"
"super-sweep-883","2","false","2","2","4","5","uniform","1.717920111631581e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.87160623397853","30.288982962294902","27.296263607525017","24.999575925121835","16.816684675324673","20.95462610389611","18.0045862987013","16.803079090909094"
"dashing-sweep-726","2","false","2","2","3","15","distance","1.880903616950036e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.43458127585955","26.095960518467024","25.40338158328718","24.43458127585955","14.657278649782093","17.419125642015896","16.48661850839737","14.657278649782093"
"leafy-sweep-411","2","true","2","4","4","10","uniform","1.8354235905778498e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.78480455052347","24.78480455052347","24.212644242211212","23.06178295512394","15.726089870129874","15.726089870129874","14.463670551948054","12.928682532467535"
"sage-sweep-455","2","true","3","2","4","15","uniform","1.7352855612911198e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.917813645310343","25.41992772278033","24.85225398869968","23.917813645310343","13.635509567099568","17.28030601731602","15.71159091991342","13.635509567099568"
"cerulean-sweep-74","2","true","2","2","2","5","distance","1.852686649614397e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.016406079962287","29.35032313928983","28.18336460962606","27.016406079962287","16.170660898317507","20.393336141353032","18.28199851983527","16.170660898317507"
"lively-sweep-354","2","true","1","3","4","15","distance","2.1631350185278587e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.757180790363204","24.983801525268703","24.037627227307407","22.79930343367427","14.661947499972175","16.23643938221249","14.930828902157822","13.24440247850412"
"gallant-sweep-405","2","true","2","3","4","10","uniform","1.714827914817205e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.07211559400091","25.28256364485188","24.04064898364191","23.07211559400091","13.96008590909091","15.41311383116883","14.51853271103896","13.750694870129871"
"solar-sweep-791","2","false","3","4","3","15","uniform","1.8005493443865817e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.04454047041695","24.953828049228324","24.343197275767267","24.031223307656525","15.983980432900442","15.989579567099568","15.303476738816745","13.93687021645022"
"dashing-sweep-242","2","true","2","3","3","5","distance","1.83873080770051e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.639728302946423","28.639728302946423","27.40650526395376","26.123081359422393","18.79231466303831","18.79231466303831","17.494281170268735","16.04848850202617"
"pretty-sweep-133","2","true","3","3","2","5","uniform","1.6298027414841778e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.622762530336548","27.622762530336548","26.749853829855823","25.8769451293751","18.22978584415585","18.22978584415585","17.082129090909092","15.934472337662337"
"blooming-sweep-841","2","false","1","4","4","5","uniform","1.58748469700135e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.32759370052215","28.32759370052215","26.22505554894435","23.838482698947857","17.235657402597404","17.243804805194802","16.09797922077922","14.942969480519476"
"major-sweep-296","2","true","3","3","3","5","distance","1.748493951657161e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.639728302946423","28.639728302946423","27.40650526395376","26.123081359422393","18.79231466303831","18.79231466303831","17.494281170268735","16.04848850202617"
"iconic-sweep-459","2","true","3","3","4","10","uniform","1.7092271477395118e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.07211559400091","25.28256364485188","24.04064898364191","23.07211559400091","13.96008590909091","15.41311383116883","14.51853271103896","13.750694870129871"
"serene-sweep-466","2","true","3","4","4","10","distance","1.853495535536038e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.243749836950688","25.243749836950688","24.26565213548937","23.174552944305297","15.352866741961158","15.352866741961158","14.351569771905025","13.509350840364831"
"earnest-sweep-888","2","false","2","2","4","15","distance","2.2658737696385994e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.42766678043078","25.97700134728374","25.171399301451068","24.42766678043078","14.64101136896664","17.288468119096873","16.24924572405707","14.64101136896664"
"devout-sweep-786","2","false","3","3","3","15","distance","1.809775155360664e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.99330090929624","24.973450043483233","24.59589262864334","23.99330090929624","15.138650161671524","16.57543347935979","15.746365988285843","15.138650161671524"
"dauntless-sweep-350","2","true","1","3","4","5","distance","1.918247365516537e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.326680139923063","28.326680139923063","26.42244364896528","23.95927409253197","18.39081999262803","18.39081999262803","16.73049774107789","15.235815740303408"
"frosty-sweep-293","2","true","3","2","3","15","uniform","1.9400156119647569e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.909263499715433","25.468106420596193","24.873422792222794","23.909263499715433","13.60230406926407","17.35381121212121","15.670599942279944","13.60230406926407"
"helpful-sweep-237","2","true","2","2","3","10","uniform","1.731742845735577e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.38964584636116","25.36669434735151","25.01881517014352","24.38964584636116","14.628164155844155","16.854075","15.93433906926407","14.628164155844155"
"misunderstood-sweep-777","2","false","3","2","3","10","uniform","1.845468110693421e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.38964584636116","25.36669434735151","25.01881517014352","24.38964584636116","14.628164155844155","16.854075","15.93433906926407","14.628164155844155"
"visionary-sweep-414","2","true","2","4","4","15","distance","2.561772431024818e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.016290085921295","24.56984623974244","23.863743713247985","23.165391339496455","15.085747279372027","15.529430113567336","14.482343897259597","13.53424094825897"
"iconic-sweep-454","2","true","3","2","4","10","distance","2.064143764218645e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.513136253407897","26.260335145203","25.353218898939375","24.513136253407897","14.757922092521383","17.258373933013896","16.397270783946716","14.757922092521383"
"frosty-sweep-890","2","false","2","3","4","5","distance","2.979321391588504e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.326680139923063","28.326680139923063","26.42244364896528","23.95927409253197","18.39081999262803","18.39081999262803","16.73049774107789","15.235815740303408"
"serene-sweep-559","2","false","2","2","2","5","uniform","1.812447134778318e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.965907026326548","30.614990795677397","29.290448911001977","27.965907026326548","16.968453506493507","21.483389480519484","19.225921493506497","16.968453506493507"
"absurd-sweep-619","2","false","3","3","2","5","uniform","1.8415948895545218e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.622762530336548","27.622762530336548","26.749853829855823","25.8769451293751","18.22978584415585","18.22978584415585","17.082129090909092","15.934472337662337"
"soft-sweep-239","2","true","2","2","3","15","uniform","1.725353670860841e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.909263499715433","25.468106420596193","24.873422792222794","23.909263499715433","13.60230406926407","17.35381121212121","15.670599942279944","13.60230406926407"
"curious-sweep-784","2","false","3","3","3","10","distance","1.978053728406495e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.127707475734834","25.315177740736654","25.130523051104166","24.94868393684101","15.925653335929365","15.925653335929365","15.497901611977504","14.774710720343696"
"desert-sweep-571","2","false","2","4","2","5","uniform","2.662688629046291e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.568316405017686","28.568316405017686","28.06800609111532","27.56769577721295","17.57118987012987","17.57118987012987","17.1877237012987","16.804257532467535"
"eager-sweep-900","2","false","2","4","4","15","distance","2.298198489317353e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.016290085921295","24.56984623974244","23.863743713247985","23.165391339496455","15.085747279372027","15.529430113567336","14.482343897259597","13.53424094825897"
"revived-sweep-190","2","true","1","3","3","10","distance","2.0518671285218366e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.127707475734834","25.315177740736654","25.130523051104166","24.94868393684101","15.925653335929365","15.925653335929365","15.497901611977504","14.774710720343696"
"feasible-sweep-885","2","false","2","2","4","10","uniform","3.477697509942523e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.384569288521693","25.223156895673963","24.98870687782248","24.384569288521693","14.615933701298705","16.899545584415584","16.052701525974026","14.615933701298705"
"deft-sweep-130","2","true","3","2","2","10","distance","1.911223368779247e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.580993257877452","25.980398455126313","25.28069585650188","24.580993257877452","14.817222235465389","17.713428619634975","16.26532542755018","14.817222235465389"
"honest-sweep-627","2","false","3","4","2","10","uniform","1.617833277656347e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.814697434419433","24.814697434419433","24.50967940363698","24.204661372854527","15.76271655844156","15.76271655844156","15.162298538961045","14.561880519480525"
"winter-sweep-775","2","false","3","2","3","5","uniform","2.0273138571282186e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.97395059521278","30.476907308350548","28.170872505959924","26.061759614316447","16.987070129870126","21.29768610389611","18.59980558441558","16.987070129870126"
"leafy-sweep-409","2","true","2","4","4","5","uniform","1.6451425047168617e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.32759370052215","28.32759370052215","26.22505554894435","23.838482698947857","17.235657402597404","17.243804805194802","16.09797922077922","14.942969480519476"
"hopeful-sweep-729","2","false","2","3","3","10","uniform","1.784443299389851e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.186126755473584","25.21268105993436","24.292901119411635","23.186126755473584","14.208159935064936","15.286758571428573","14.914635865800868","14.208159935064936"
"rural-sweep-684","2","false","1","4","3","15","distance","2.1312397880794587e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.2447407764482","24.60700056298945","24.11675352565771","23.49851923753549","15.411098118487198","15.52738287950982","14.75326962711675","13.321327883353227"
"good-sweep-510","2","false","1","2","2","15","distance","2.120264064680871e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.436080006850908","26.154393894862434","25.29523695085667","24.436080006850908","14.700019676961947","17.488287831433436","16.09415375419769","14.700019676961947"
"colorful-sweep-560","2","false","2","2","2","5","distance","2.0836082216495317e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.016406079962287","29.35032313928983","28.18336460962606","27.016406079962287","16.170660898317507","20.393336141353032","18.28199851983527","16.170660898317507"
"youthful-sweep-402","2","true","2","2","4","15","distance","2.1888404461062946e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.42766678043078","25.97700134728374","25.171399301451068","24.42766678043078","14.64101136896664","17.288468119096873","16.24924572405707","14.64101136896664"
"dry-sweep-142","2","true","3","4","2","10","distance","1.8490927387473573e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.3106172449734","25.3106172449734","24.83538498861428","24.360152732255163","15.547252658105856","15.547252658105856","14.997257963180504","14.447263268255153"
"true-sweep-568","2","false","2","3","2","10","distance","1.9070560704234497e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.23655087656897","25.23655087656897","25.11425465433555","24.991958432102138","16.1379670077497","16.1379670077497","15.79204818738501","15.446129367020315"
"silver-sweep-625","2","false","3","4","2","5","uniform","2.0273426859540046e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.568316405017686","28.568316405017686","28.06800609111532","27.56769577721295","17.57118987012987","17.57118987012987","17.1877237012987","16.804257532467535"
"hearty-sweep-679","2","false","1","4","3","5","uniform","1.702581996307294e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.437864948157852","28.437864948157852","27.00410944779428","24.847849879526223","17.381009870129866","17.381009870129866","16.411268658008655","14.718533896103892"
"rare-sweep-944","2","false","3","3","4","5","distance","2.1079259946102667e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.326680139923063","28.326680139923063","26.42244364896528","23.95927409253197","18.39081999262803","18.39081999262803","16.73049774107789","15.235815740303408"
"flowing-sweep-345","2","true","1","2","4","10","uniform","1.696800138727718e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.384569288521693","25.223156895673963","24.98870687782248","24.384569288521693","14.615933701298705","16.899545584415584","16.052701525974026","14.615933701298705"
"upbeat-sweep-728","2","false","2","3","3","5","distance","1.980040106492551e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.639728302946423","28.639728302946423","27.40650526395376","26.123081359422393","18.79231466303831","18.79231466303831","17.494281170268735","16.04848850202617"
"solar-sweep-352","2","true","1","3","4","10","distance","1.8469789667038745e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.91310478578575","25.11453973875252","24.539908633704417","23.183900554681447","15.548992261590383","15.548992261590383","14.849406337890828","13.646326625119164"
"volcanic-sweep-670","2","false","1","2","3","10","distance","2.4111251074158546e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.538358132156834","26.36412000351695","25.607549747686974","24.538358132156834","14.804662363771651","17.539232319418915","16.587853934590246","14.804662363771651"
"floral-sweep-196","2","true","1","4","3","10","distance","2.017046624971247e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.355556054683102","25.355556054683102","24.579377753948663","23.769384268172857","15.633478245893052","15.633478245893052","14.617771590696576","13.483722706363368"
"magic-sweep-194","2","true","1","4","3","5","distance","1.8931259893267657e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.796637110330963","28.796637110330963","27.37949556247156","25.101765966765512","17.385909233397637","17.561536547825177","16.555351569971663","14.71860892869218"
"charmed-sweep-778","2","false","3","2","3","10","distance","2.1793741713344798e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.538358132156834","26.36412000351695","25.607549747686974","24.538358132156834","14.804662363771651","17.539232319418915","16.587853934590246","14.804662363771651"
"still-sweep-138","2","true","3","3","2","15","distance","1.8027200255940242e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.072582906581047","24.55866233614378","24.315622621362415","24.072582906581047","15.26009892779289","16.311076849399562","15.785587888596226","15.26009892779289"
"solar-sweep-788","2","false","3","4","3","5","distance","2.0271090758822338e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.796637110330963","28.796637110330963","27.37949556247156","25.101765966765512","17.385909233397637","17.561536547825177","16.555351569971663","14.71860892869218"
"eager-sweep-846","2","false","1","4","4","15","distance","1.912493012504355e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.016290085921295","24.56984623974244","23.863743713247985","23.165391339496455","15.085747279372027","15.529430113567336","14.482343897259597","13.53424094825897"
