"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forecasting","Forgetting","Regularization","Energy_Consumed","accuracy","f1_score","recall","mae_pred","mae_max","mae_mean","mae_min","rmse_pred","rmse_max","rmse_mean","rmse_min"
"dauntless-sweep-659","2","true","2","4","2","0.95","1","3.43295280769477e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.689523887294043","13.653995403894616","9.67175964559433","5.689523887294043","19.70265148026311","22.8150178902282","21.258834685245652","19.70265148026311"
"summer-sweep-50","2","true","3","2","2","1","0.1","3.172061500309711e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.601512132797666","13.332791019457549","9.467151576127607","5.601512132797666","19.56432626566833","22.590979526693022","21.07765289618068","19.56432626566833"
"skilled-sweep-302","2","false","3","2","4","0.99","0.1","4.31300021231588e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.192213753062609","21.982638518879277","14.975219677310394","5.192213753062609","19.535457559075425","29.271817951396997","24.219439069811685","19.535457559075425"
"stellar-sweep-536","2","false","3","3","2","1","0.1","3.047247330881772e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.681664407201313","13.463987112276028","9.57282575973867","5.681664407201313","19.592830491896283","22.658506688466563","21.125668590181423","19.592830491896283"
"northern-sweep-929","2","false","2","4","4","0.95","1","4.5568946762841736e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7553727667381605","23.983454734067102","16.04393952213935","5.7553727667381605","19.609573240939675","30.785841346042716","24.917192318946253","19.609573240939675"
"pious-sweep-158","2","true","3","2","4","1","0.1","8.680472236063805e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.146234449569487","21.840061556395664","14.896437826446626","5.146234449569487","19.537229904423352","29.157791302105355","24.171957647369567","19.537229904423352"
"fancy-sweep-446","2","true","3","3","4","0.95","0.1","4.15501148103835e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595562624576191","23.314178022924622","15.678659686612852","5.595562624576191","19.593416496649308","30.320784065619517","24.68777373939883","19.593416496649308"
"silvery-sweep-392","2","true","3","3","3","0.95","0.1","3.8831643769930855e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.241163403446613","20.511414569774207","13.583540371904718","6.241163403446613","19.81567318764986","26.558032353882204","23.146927930545953","19.81567318764986"
"stellar-sweep-467","2","true","3","3","4","0.99","1","6.090399036843842e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.397968140657902","22.44897788976855","15.222008909652605","5.397968140657902","19.571807554017067","29.605532237544853","24.368538595929035","19.571807554017067"
"hardy-sweep-851","2","false","1","4","2","1","1","3.024619003200415e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.560723641796469","13.307360044641994","9.434041843219232","5.560723641796469","19.64501206207725","22.60693270972244","21.125972385899843","19.64501206207725"
"generous-sweep-590","2","false","3","3","3","1","0.1","3.8829595957471e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.056195256269281","19.90504352152129","13.205507220798992","6.056195256269281","19.76026256621837","26.10098743353815","22.898375399910048","19.76026256621837"
"stellar-sweep-800","2","true","2","4","4","1","0.1","4.518396263001199e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.530516633865194","22.904841653521576","15.481974236621491","5.530516633865194","19.561685157561413","29.890172653211636","24.50516084337049","19.561685157561413"
"stellar-sweep-77","2","true","1","2","3","0.99","1","3.430495432742949e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.741306071103433","19.622339281557036","12.973418826229327","5.741306071103433","19.70920909608644","25.963345751013","22.81035474476603","19.70920909608644"
"robust-sweep-815","2","false","1","4","2","0.95","1","3.475752088105663e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.689523887294043","13.653995403894616","9.67175964559433","5.689523887294043","19.70265148026311","22.8150178902282","21.258834685245652","19.70265148026311"
"worldly-sweep-743","2","true","1","4","3","1","1","1.0477530060206341e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.08722742837843","20.14251951035923","13.336750426925752","6.08722742837843","19.78520029364459","26.27997054118336","22.9937559013098","19.78520029364459"
"sandy-sweep-2","2","true","1","2","2","0.95","0.1","2.9897038007599505e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7181940140089775","13.713842817809514","9.716018415909248","5.7181940140089775","19.6164117395422","22.813856536252153","21.215134137897177","19.6164117395422"
"eager-sweep-377","2","true","3","3","2","1","1","3.021137722018668e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.681285074326317","13.463556096809574","9.572420585567944","5.681285074326317","19.59260865095157","22.65797370410537","21.125291177528467","19.59260865095157"
"fiery-sweep-623","2","false","2","3","4","0.99","1","4.5923666497047736e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.397968140657902","22.44897788976855","15.222008909652605","5.397968140657902","19.571807554017067","29.605532237544853","24.368538595929035","19.571807554017067"
"helpful-sweep-593","2","false","3","3","3","1","1","3.2158846869505295e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.055476128086394","19.9039176489684","13.204671384728892","6.055476128086394","19.759914227979205","26.09928168798106","22.89746281023039","19.759914227979205"
"robust-sweep-947","2","false","2","4","4","0.99","1","4.8189122805221516e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.566658768055521","23.081295816273546","15.5730054861829","5.566658768055521","19.568849346368474","30.032035183309343","24.570168596319917","19.568849346368474"
"resilient-sweep-668","2","true","1","4","2","0.99","0.1","3.079705158370416e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.57685306193593","13.36307128520852","9.469962173572224","5.57685306193593","19.655658482054292","22.640938898032623","21.14829869004346","19.655658482054292"
"chocolate-sweep-86","2","true","3","2","3","0.99","0.1","3.5288928214388065e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.741943057015812","19.62335809622278","12.974170743143866","5.741943057015812","19.70953241446543","25.964975551325526","22.811216508189943","19.70953241446543"
"revived-sweep-635","2","false","1","3","4","1","1","4.6161249717013366e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.358022334875781","22.284457565643574","15.136163538364716","5.358022334875781","19.56936248289153","29.474535528330406","24.311130625121507","19.56936248289153"
"spring-sweep-53","2","true","3","2","2","1","1","2.990727706989875e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.601215644560023","13.33242162583248","9.466818635196253","5.601215644560023","19.564114017680375","22.59047245182925","21.077293234754812","19.564114017680375"
"splendid-sweep-611","2","false","3","3","4","0.95","1","4.3151504153987244e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595001016382795","23.313778654587825","15.678387409335745","5.595001016382795","19.59323230677852","30.31993063831193","24.687437281162843","19.59323230677852"
"revived-sweep-899","2","false","3","4","3","0.99","1","3.766029504289589e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.115884176236808","20.240634216071253","13.398591614744396","6.115884176236808","19.797111349643277","26.35075789773608","23.0336933800863","19.797111349643277"
"neat-sweep-5","2","true","1","2","2","0.95","1","3.0530835963923495e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.717808382612809","13.713499289907448","9.715653836260127","5.717808382612809","19.616217551592115","22.81339819894327","21.21480787526769","19.616217551592115"
"dandy-sweep-326","2","true","1","3","2","0.95","0.1","3.4273198140984586e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778884678687907","13.845571156535538","9.812227917611722","5.778884678687907","19.647962676446923","22.88238139893166","21.26517203768929","19.647962676446923"
"youthful-sweep-185","2","false","1","2","2","0.99","1","2.7365941807223255e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.610102879025382","13.392149850517756","9.501126364771569","5.610102879025382","19.57294634883535","22.62535764779889","21.09915199831712","19.57294634883535"
"deft-sweep-110","2","true","1","2","4","0.95","0.1","4.2965153220140766e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.384277926416021","22.77117643476332","15.39210826315459","5.384277926416021","19.540711132865297","29.92036392239947","24.499748898168352","19.540711132865297"
"dainty-sweep-605","2","false","2","3","4","0.95","1","4.2960939258339054e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595001016382795","23.313778654587825","15.678387409335745","5.595001016382795","19.59323230677852","30.31993063831193","24.687437281162843","19.59323230677852"
"valiant-sweep-506","2","false","1","3","2","0.99","0.1","3.596777804482877e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.685174000715721","13.524883862774566","9.605028931745142","5.685174000715721","19.602544258800837","22.693702188610892","21.148123223705863","19.602544258800837"
"playful-sweep-428","2","true","3","3","3","1","0.1","3.1309004698666994e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.056195256269281","19.90504352152129","13.205507220798992","6.056195256269281","19.76026256621837","26.10098743353815","22.898375399910048","19.76026256621837"
"hearty-sweep-890","2","false","2","4","3","0.99","0.1","3.4481066198976706e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.116604392804505","20.24177756198687","13.399455826057782","6.116604392804505","19.797453320898367","26.352450054426335","23.034599116058473","19.797453320898367"
"easy-sweep-440","2","true","2","3","4","0.95","0.1","4.446927147190157e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595562624576191","23.314178022924622","15.678659686612852","5.595562624576191","19.593416496649308","30.320784065619517","24.68777373939883","19.593416496649308"
"dauntless-sweep-863","2","false","3","4","2","1","1","3.006291081684746e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.560723641796469","13.307360044641994","9.434041843219232","5.560723641796469","19.64501206207725","22.60693270972244","21.125972385899843","19.64501206207725"
"misunderstood-sweep-578","2","false","1","3","3","1","0.1","3.8158937376869695e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.056195256269281","19.90504352152129","13.205507220798992","6.056195256269281","19.76026256621837","26.10098743353815","22.898375399910048","19.76026256621837"
"olive-sweep-257","2","false","1","2","3","1","1","3.450256822980515e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7071782794059","19.528485710313824","12.913001451259795","5.7071782794059","19.705241606465385","25.902089897017895","22.77895577044338","19.705241606465385"
"dutiful-sweep-551","2","false","2","3","3","0.95","1","3.4637723852155336e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.240507346738694","20.510423713831653","13.58280044825014","6.240507346738694","19.815351586299844","26.556527545596484","23.14611433841846","19.815351586299844"
"lucky-sweep-761","2","true","1","4","4","0.95","1","4.0697200920855423e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7553727667381605","23.983454734067102","16.04393952213935","5.7553727667381605","19.609573240939675","30.785841346042716","24.917192318946253","19.609573240939675"
"good-sweep-629","2","false","3","3","4","0.99","1","3.7613195356319325e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.397968140657902","22.44897788976855","15.222008909652605","5.397968140657902","19.571807554017067","29.605532237544853","24.368538595929035","19.571807554017067"
"wobbly-sweep-14","2","true","3","2","2","0.95","0.1","3.00485761296285e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7181940140089775","13.713842817809514","9.716018415909248","5.7181940140089775","19.6164117395422","22.813856536252153","21.215134137897177","19.6164117395422"
"rosy-sweep-887","2","false","1","4","3","0.99","1","3.6871887245853134e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.115884176236808","20.240634216071253","13.398591614744396","6.115884176236808","19.797111349643277","26.35075789773608","23.0336933800863","19.797111349643277"
"polar-sweep-395","2","true","3","3","3","0.95","1","3.9464417820024924e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.240507346738694","20.510423713831653","13.58280044825014","6.240507346738694","19.815351586299844","26.556527545596484","23.14611433841846","19.815351586299844"
"feasible-sweep-833","2","false","1","4","2","0.99","1","2.9033885055772163e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.576357554556691","13.36261545117238","9.469486502864536","5.576357554556691","19.655441575458497","22.640405584881147","21.147923580169824","19.655441575458497"
"good-sweep-920","2","false","1","4","4","0.95","0.1","4.5433791140491556e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.755942624458019","23.983969749100048","16.044281433313458","5.755942624458019","19.60975846135139","30.786778576516728","24.91757125316303","19.60975846135139"
"dulcet-sweep-740","2","true","1","4","3","1","0.1","3.6505328815539746e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.087961210258897","20.143692132351436","13.337635615767285","6.087961210258897","19.78554810092507","26.28170501773707","22.99468280011247","19.78554810092507"
"different-sweep-434","2","true","1","3","4","0.95","0.1","4.3488813132752406e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595562624576191","23.314178022924622","15.678659686612852","5.595562624576191","19.593416496649308","30.320784065619517","24.68777373939883","19.593416496649308"
"fiery-sweep-119","2","true","2","2","4","0.95","1","4.3915338201511793e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.383864044656104","22.770979649337765","15.391954122697946","5.383864044656104","19.54054728475216","29.91956542550242","24.49944301069104","19.54054728475216"
"atomic-sweep-971","2","false","3","4","4","1","1","4.675053916179826e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.529877890053301","22.904240402891126","15.481589090568074","5.529877890053301","19.561489496309385","29.88910452848658","24.504732960150548","19.561489496309385"
"icy-sweep-497","2","false","2","3","2","0.95","1","3.1553718287619224e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778449198501342","13.845179681258706","9.811814439880024","5.778449198501342","19.64775618028306","22.881895821892297","21.264826001087677","19.64775618028306"
"electric-sweep-365","2","true","1","3","2","1","1","3.020932940772683e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.681285074326317","13.463556096809574","9.572420585567944","5.681285074326317","19.59260865095157","22.65797370410537","21.125291177528467","19.59260865095157"
"scarlet-sweep-410","2","true","3","3","3","0.99","0.1","4.10115401334426e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.082016350929127","20.00829233109351","13.267110161767702","6.082016350929127","19.76912115033302","26.172666488491338","22.937335668529727","19.76912115033302"
"kind-sweep-89","2","true","3","2","3","0.99","1","3.4303930421199565e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.741306071103433","19.622339281557036","12.973418826229327","5.741306071103433","19.70920909608644","25.963345751013","22.81035474476603","19.70920909608644"
"smart-sweep-431","2","true","3","3","3","1","1","3.5219302590753107e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.055476128086394","19.9039176489684","13.204671384728892","6.055476128086394","19.759914227979205","26.09928168798106","22.89746281023039","19.759914227979205"
"flowing-sweep-215","2","false","3","2","2","1","1","1.1585703772854889e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.601215644560023","13.33242162583248","9.466818635196253","5.601215644560023","19.564114017680375","22.59047245182925","21.077293234754812","19.564114017680375"
"deft-sweep-386","2","true","2","3","3","0.95","0.1","3.3804264180995834e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.241163403446613","20.511414569774207","13.583540371904718","6.241163403446613","19.81567318764986","26.558032353882204","23.146927930545953","19.81567318764986"
"stellar-sweep-26","2","true","2","2","2","0.99","0.1","3.2668752172008284e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.610422158952546","13.392520783452554","9.50147147120255","5.610422158952546","19.57315449105541","22.625854973996127","21.09950473252577","19.57315449105541"
"deep-sweep-218","2","false","1","2","3","0.95","0.1","3.3804264180995834e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.910660214772528","20.09271261549154","13.281389194814096","5.910660214772528","19.73742783930562","26.30236617373743","22.988634554240097","19.73742783930562"
"true-sweep-836","2","false","2","4","2","0.99","0.1","3.537522433513611e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.57685306193593","13.36307128520852","9.469962173572224","5.57685306193593","19.655658482054292","22.640938898032623","21.14829869004346","19.655658482054292"
"twilight-sweep-98","2","true","2","2","3","1","0.1","3.6809428965827663e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.707822542761346","19.52953160808217","12.913770922345952","5.707822542761346","19.70557212103179","25.903764974167995","22.779840754435146","19.70557212103179"
"zany-sweep-641","2","false","2","3","4","1","1","4.811847327535664e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.358022334875781","22.284457565643574","15.136163538364716","5.358022334875781","19.56936248289153","29.474535528330406","24.311130625121507","19.56936248289153"
"expert-sweep-527","2","false","1","3","2","1","1","3.2635987172650654e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.681285074326317","13.463556096809574","9.572420585567944","5.681285074326317","19.59260865095157","22.65797370410537","21.125291177528467","19.59260865095157"
"grateful-sweep-806","2","true","3","4","4","1","0.1","4.2964129313910845e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.530516633865194","22.904841653521576","15.481974236621491","5.530516633865194","19.561685157561413","29.890172653211636","24.50516084337049","19.561685157561413"
"amber-sweep-707","2","true","1","4","3","0.95","1","4.1056592007559336e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.28333856725506","20.72999002709407","13.7146396583879","6.28333856725506","19.855140402103444","26.725820284000704","23.243320620438215","19.855140402103444"
"proud-sweep-503","2","false","3","3","2","0.95","1","3.004960003585843e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778449198501342","13.845179681258706","9.811814439880024","5.778449198501342","19.64775618028306","22.881895821892297","21.264826001087677","19.64775618028306"
"silver-sweep-599","2","false","1","3","4","0.95","1","5.240659256628532e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595001016382795","23.313778654587825","15.678387409335745","5.595001016382795","19.59323230677852","30.31993063831193","24.687437281162843","19.59323230677852"
"valiant-sweep-539","2","false","3","3","2","1","1","2.98929423826798e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.681285074326317","13.463556096809574","9.572420585567944","5.681285074326317","19.59260865095157","22.65797370410537","21.125291177528467","19.59260865095157"
"efficient-sweep-299","2","false","2","2","4","0.99","1","3.7539474107764675e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.191808143411744","21.982358722118313","14.975044870792171","5.191808143411744","19.535278965947494","29.27088427025044","24.219076600221683","19.535278965947494"
"chocolate-sweep-44","2","true","2","2","2","1","0.1","3.4377651669754215e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.601512132797666","13.332791019457549","9.467151576127607","5.601512132797666","19.56432626566833","22.590979526693022","21.07765289618068","19.56432626566833"
"firm-sweep-932","2","false","3","4","4","0.95","0.1","4.091426904159966e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.755942624458019","23.983969749100048","16.044281433313458","5.755942624458019","19.60975846135139","30.786778576516728","24.91757125316303","19.60975846135139"
"sunny-sweep-413","2","true","3","3","3","0.99","1","3.863198205509536e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.081307970938525","20.00719367216986","13.266293212034563","6.081307970938525","19.76877894991914","26.171001954817953","22.93644384354104","19.76877894991914"
"winter-sweep-944","2","false","2","4","4","0.99","0.1","4.54040978598237e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.567283996801802","23.081878213536996","15.57337734797385","5.567283996801802","19.569042173111608","30.03307454750688","24.570585206522463","19.569042173111608"
"zany-sweep-770","2","true","3","4","4","0.95","0.1","4.850448592403861e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.755942624458019","23.983969749100048","16.044281433313458","5.755942624458019","19.60975846135139","30.786778576516728","24.91757125316303","19.60975846135139"
"logical-sweep-773","2","true","3","4","4","0.95","1","4.2841260566319766e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7553727667381605","23.983454734067102","16.04393952213935","5.7553727667381605","19.609573240939675","30.785841346042716","24.917192318946253","19.609573240939675"
"revived-sweep-443","2","true","2","3","4","0.95","1","4.7189790324814054e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595001016382795","23.313778654587825","15.678387409335745","5.595001016382795","19.59323230677852","30.31993063831193","24.687437281162843","19.59323230677852"
"major-sweep-791","2","true","3","4","4","0.99","1","4.809799515075813e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.566658768055521","23.081295816273546","15.5730054861829","5.566658768055521","19.568849346368474","30.032035183309343","24.570168596319917","19.568849346368474"
"copper-sweep-758","2","true","1","4","4","0.95","0.1","3.87814723646645e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.755942624458019","23.983969749100048","16.044281433313458","5.755942624458019","19.60975846135139","30.786778576516728","24.91757125316303","19.60975846135139"
"sweepy-sweep-8","2","true","2","2","2","0.95","0.1","3.4487209636356266e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7181940140089775","13.713842817809514","9.716018415909248","5.7181940140089775","19.6164117395422","22.813856536252153","21.215134137897177","19.6164117395422"
"mild-sweep-155","2","true","2","2","4","1","1","3.7497493952337714e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.145825745051474","21.83976039382008","14.896252393204009","5.145825745051474","19.53704621151346","29.15681815811449","24.17157777250845","19.53704621151346"
"worldly-sweep-842","2","false","3","4","2","0.99","0.1","2.9886798945300254e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.57685306193593","13.36307128520852","9.469962173572224","5.57685306193593","19.655658482054292","22.640938898032623","21.14829869004346","19.655658482054292"
"visionary-sweep-74","2","true","1","2","3","0.99","0.1","3.845996580846784e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.741943057015812","19.62335809622278","12.974170743143866","5.741943057015812","19.70953241446543","25.964975551325526","22.811216508189943","19.70953241446543"
"dashing-sweep-161","2","true","3","2","4","1","1","3.861867127410632e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.145825745051474","21.83976039382008","14.896252393204009","5.145825745051474","19.53704621151346","29.15681815811449","24.17157777250845","19.53704621151346"
"devout-sweep-479","2","true","2","3","4","1","1","5.1816822577848136e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.358022334875781","22.284457565643574","15.136163538364716","5.358022334875781","19.56936248289153","29.474535528330406","24.311130625121507","19.56936248289153"
"fearless-sweep-875","2","false","2","4","3","0.95","1","4.0036781402553364e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.28333856725506","20.72999002709407","13.7146396583879","6.28333856725506","19.855140402103444","26.725820284000704","23.243320620438215","19.855140402103444"
"classic-sweep-776","2","true","1","4","4","0.99","0.1","4.4754941310050836e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.567283996801802","23.081878213536996","15.57337734797385","5.567283996801802","19.569042173111608","30.03307454750688","24.570585206522463","19.569042173111608"
"jumping-sweep-383","2","true","1","3","3","0.95","1","3.4328504170717786e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.240507346738694","20.510423713831653","13.58280044825014","6.240507346738694","19.815351586299844","26.556527545596484","23.14611433841846","19.815351586299844"
"driven-sweep-152","2","true","2","2","4","1","0.1","0","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.146234449569487","21.840061556395664","14.896437826446626","5.146234449569487","19.537229904423352","29.157791302105355","24.171957647369567","19.537229904423352"
"tough-sweep-872","2","false","2","4","3","0.95","0.1","3.509029040578248e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.284007980707563","20.731053020580177","13.71543485899276","6.284007980707563","19.855462791616215","26.727348314131977","23.24414639424431","19.855462791616215"
"flowing-sweep-698","2","true","3","4","2","1","0.1","3.037725002943464e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.561224371229211","13.307809716984352","9.434517044106782","5.561224371229211","19.645232486093988","22.60747673187197","21.12635460898298","19.645232486093988"
"bumbling-sweep-260","2","false","2","2","3","1","0.1","3.7683844886184185e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.707822542761346","19.52953160808217","12.913770922345952","5.707822542761346","19.70557212103179","25.903764974167995","22.779840754435146","19.70557212103179"
"happy-sweep-830","2","false","1","4","2","0.99","0.1","3.616232022851465e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.57685306193593","13.36307128520852","9.469962173572224","5.57685306193593","19.655658482054292","22.640938898032623","21.14829869004346","19.655658482054292"
"valiant-sweep-650","2","true","1","4","2","0.95","0.1","3.2699469358906046e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.689996166451707","13.65440359866969","9.6721998825607","5.689996166451707","19.702857105318156","22.815510416606116","21.259183760962134","19.702857105318156"
"lilac-sweep-689","2","true","1","4","2","1","1","3.005164784831828e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.560723641796469","13.307360044641994","9.434041843219232","5.560723641796469","19.64501206207725","22.60693270972244","21.125972385899843","19.64501206207725"
"fine-sweep-359","2","true","3","3","2","0.99","1","3.2204922649851953e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.6847472832812205","13.52446351655523","9.604605399918224","5.6847472832812205","19.60232593626357","22.69317876994184","21.147752353102703","19.60232593626357"
"polished-sweep-572","2","false","3","3","3","0.99","0.1","3.43571735451557e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.082016350929127","20.00829233109351","13.267110161767702","6.082016350929127","19.76912115033302","26.172666488491338","22.937335668529727","19.76912115033302"
"divine-sweep-746","2","true","2","4","3","1","0.1","1.0157055573194563e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.087961210258897","20.143692132351436","13.337635615767285","6.087961210258897","19.78554810092507","26.28170501773707","22.99468280011247","19.78554810092507"
"vivid-sweep-608","2","false","3","3","4","0.95","0.1","4.46341203749196e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595562624576191","23.314178022924622","15.678659686612852","5.595562624576191","19.593416496649308","30.320784065619517","24.68777373939883","19.593416496649308"
"cosmic-sweep-101","2","true","2","2","3","1","1","3.8450750652398525e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.7071782794059","19.528485710313824","12.913001451259795","5.7071782794059","19.705241606465385","25.902089897017895","22.77895577044338","19.705241606465385"
"balmy-sweep-812","2","false","1","4","2","0.95","0.1","3.2436325457815155e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.689996166451707","13.65440359866969","9.6721998825607","5.689996166451707","19.702857105318156","22.815510416606116","21.259183760962134","19.702857105318156"
"crimson-sweep-560","2","false","1","3","3","0.99","0.1","3.706130989838938e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.082016350929127","20.00829233109351","13.267110161767702","6.082016350929127","19.76912115033302","26.172666488491338","22.937335668529727","19.76912115033302"
"unique-sweep-332","2","true","2","3","2","0.95","0.1","3.000966769289132e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.778884678687907","13.845571156535538","9.812227917611722","5.778884678687907","19.647962676446923","22.88238139893166","21.26517203768929","19.647962676446923"
"winter-sweep-68","2","true","3","2","3","0.95","0.1","3.5229541653052365e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.910660214772528","20.09271261549154","13.281389194814096","5.910660214772528","19.73742783930562","26.30236617373743","22.988634554240097","19.73742783930562"
"fiery-sweep-926","2","false","2","4","4","0.95","0.1","4.8430764675483976e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.755942624458019","23.983969749100048","16.044281433313458","5.755942624458019","19.60975846135139","30.786778576516728","24.91757125316303","19.60975846135139"
"dashing-sweep-71","2","true","3","2","3","0.95","1","3.830393007673491e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.910071893718334","20.091799133851545","13.280711091264356","5.910071893718334","19.737128284555524","26.300909678993385","22.987858888207132","19.737128284555524"
"celestial-sweep-254","2","false","1","2","3","1","0.1","3.7290664893892734e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.707822542761346","19.52953160808217","12.913770922345952","5.707822542761346","19.70557212103179","25.903764974167995","22.779840754435146","19.70557212103179"
